Plant_id,Scientific_name,Plant_Name_Mapped,Plant_Part,Therapeutic_Use
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Neuralgia
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Nervous system diseases
682,Andropogon jwarancusa,Cymbopogon jwarancusa,leaf,Parasympatholytics
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Inflammation
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Hemiplegia
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Flatulence
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Arthritis
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Appetite stimulants
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Anuria
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Laxatives
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Anti-inflammatory agents
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Anticonvulsants
682,Andropogon jwarancusa,Cymbopogon jwarancusa,leaf,Splenic diseases
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Amenorrhea
682,Andropogon jwarancusa,Cymbopogon jwarancusa,leaf,Deobstruent
682,Andropogon jwarancusa,Cymbopogon jwarancusa,leaf,Diaphoretic
682,Andropogon jwarancusa,Cymbopogon jwarancusa,leaf,Stomach diseases
682,Andropogon jwarancusa,Cymbopogon jwarancusa,root,Antirheumatic agents
698,Androsace umbellata,Androsace umbellata,,Uterine diseases
698,Androsace umbellata,Androsace umbellata,,Snake bites
698,Androsace umbellata,Androsace umbellata,,Neoplasms
698,Androsace umbellata,Androsace umbellata,,Eye diseases
698,Androsace umbellata,Androsace umbellata,,Cough
698,Androsace umbellata,Androsace umbellata,,Pharyngitis
708,Anemone obtusiloba,Anemone obtusiloba,seed,Cathartics
708,Anemone obtusiloba,Anemone obtusiloba,,Neurotic disorders
708,Anemone obtusiloba,Anemone obtusiloba,,Headache
708,Anemone obtusiloba,Anemone obtusiloba,,Common cold
708,Anemone obtusiloba,Anemone obtusiloba,,Amenorrhea
708,Anemone obtusiloba,Anemone obtusiloba,seed,Vomiting
708,Anemone obtusiloba,Anemone obtusiloba,seed,Laxatives
708,Anemone obtusiloba,Anemone obtusiloba,seed,Antirheumatic agents
708,Anemone obtusiloba,Anemone obtusiloba,leaf,Jaundice
708,Anemone obtusiloba,Anemone obtusiloba,root,Contusions
708,Anemone obtusiloba,Anemone obtusiloba,leaf,Antirheumatic agents
708,Anemone obtusiloba,Anemone obtusiloba,leaf,Kidney diseases
708,Anemone obtusiloba,Anemone obtusiloba,leaf,Snake bites
708,Anemone obtusiloba,Anemone obtusiloba,leaf,Splenic diseases
708,Anemone obtusiloba,Anemone obtusiloba,root,Wounds and injuries
708,Anemone obtusiloba,Anemone obtusiloba,root,Anti-inflammatory agents
708,Anemone obtusiloba,Anemone obtusiloba,root,Antirheumatic agents
708,Anemone obtusiloba,Anemone obtusiloba,root,Blister
708,Anemone obtusiloba,Anemone obtusiloba,root,Amenorrhea
711,Anemone rivularis,Anemone rivularis,root,Edema
711,Anemone rivularis,Anemone rivularis,root,Neoplasms
711,Anemone rivularis,Anemone rivularis,,Anthelmintics
711,Anemone rivularis,Anemone rivularis,,Antineoplastic agents
711,Anemone rivularis,Anemone rivularis,,Gastritis
716,Anethum graveolens,Anethum graveolens,,Halitosis
716,Anethum graveolens,Anethum graveolens,,Galactogogues
716,Anethum graveolens,Anethum graveolens,,Flatulence
716,Anethum graveolens,Anethum graveolens,,Fever
716,Anethum graveolens,Anethum graveolens,,Dysentery
716,Anethum graveolens,Anethum graveolens,,Disorder of ejaculation
716,Anethum graveolens,Anethum graveolens,,Dyspepsia
716,Anethum graveolens,Anethum graveolens,,Diuretics
716,Anethum graveolens,Anethum graveolens,,Cough
716,Anethum graveolens,Anethum graveolens,,Heart diseases
716,Anethum graveolens,Anethum graveolens,,Expectorants
716,Anethum graveolens,Anethum graveolens,,Hemorrhage
716,Anethum graveolens,Anethum graveolens,,Parasympatholytics
716,Anethum graveolens,Anethum graveolens,,Hypohidrosis
716,Anethum graveolens,Anethum graveolens,,Infection
716,Anethum graveolens,Anethum graveolens,,"Intestinal diseases, parasitic"
716,Anethum graveolens,Anethum graveolens,,Liver diseases
716,Anethum graveolens,Anethum graveolens,,Menstruation-inducing agents
716,Anethum graveolens,Anethum graveolens,,Colic
716,Anethum graveolens,Anethum graveolens,,Skin diseases
716,Anethum graveolens,Anethum graveolens,,Splenic diseases
716,Anethum graveolens,Anethum graveolens,,Syphilis
716,Anethum graveolens,Anethum graveolens,,Toothache
716,Anethum graveolens,Anethum graveolens,,Ulcer
716,Anethum graveolens,Anethum graveolens,,Urination disorders
716,Anethum graveolens,Anethum graveolens,,Wound healing
716,Anethum graveolens,Anethum graveolens,,Hiccup
716,Anethum graveolens,Anethum graveolens,,Cardiotonic agents
716,Anethum graveolens,Anethum graveolens,,Gonorrhea
716,Anethum graveolens,Anethum graveolens,,Asthma
716,Anethum graveolens,Anethum graveolens,fruit,Condiments
716,Anethum graveolens,Anethum graveolens,,Bronchitis
716,Anethum graveolens,Anethum graveolens,seed,Analgesics
716,Anethum graveolens,Anethum graveolens,seed,Anti-bacterial agents
716,Anethum graveolens,Anethum graveolens,seed,Antifungal agents
716,Anethum graveolens,Anethum graveolens,seed,Anti-infective agents
716,Anethum graveolens,Anethum graveolens,seed,Aphrodisiacs
716,Anethum graveolens,Anethum graveolens,seed,Appetite stimulants
716,Anethum graveolens,Anethum graveolens,seed,Asthma
716,Anethum graveolens,Anethum graveolens,seed,"Contraception, barrier"
716,Anethum graveolens,Anethum graveolens,seed,Diarrhea
716,Anethum graveolens,Anethum graveolens,seed,Diuretics
716,Anethum graveolens,Anethum graveolens,seed,Dysmenorrhea
716,Anethum graveolens,Anethum graveolens,seed,Dysuria
716,Anethum graveolens,Anethum graveolens,seed,Antipyretics
716,Anethum graveolens,Anethum graveolens,seed,Gallbladder diseases
716,Anethum graveolens,Anethum graveolens,,Appetite stimulants
716,Anethum graveolens,Anethum graveolens,seed,Galactogogues
716,Anethum graveolens,Anethum graveolens,,Aphrodisiacs
716,Anethum graveolens,Anethum graveolens,,Anti-inflammatory agents
716,Anethum graveolens,Anethum graveolens,,Anthelmintics
716,Anethum graveolens,Anethum graveolens,,Antipyretics
716,Anethum graveolens,Anethum graveolens,seed,Sleep initiation and maintenance disorders
716,Anethum graveolens,Anethum graveolens,seed,Neuralgia
716,Anethum graveolens,Anethum graveolens,seed,Menstruation-inducing agents
716,Anethum graveolens,Anethum graveolens,seed,Kidney calculi
716,Anethum graveolens,Anethum graveolens,seed,"Hernia, hiatal"
716,Anethum graveolens,Anethum graveolens,,Analgesics
716,Anethum graveolens,Anethum graveolens,,Arthralgia
717,Angelica archangelica,Angelica archangelica,seed,Antifungal agents
717,Angelica archangelica,Angelica archangelica,stem,Diaphoretic
717,Angelica archangelica,Angelica archangelica,seed,Antiprotozoal agents
717,Angelica archangelica,Angelica archangelica,seed,Central nervous system depressants
717,Angelica archangelica,Angelica archangelica,seed,Parasympatholytics
717,Angelica archangelica,Angelica archangelica,stem,Expectorants
717,Angelica archangelica,Angelica archangelica,stem,Flatulence
717,Angelica archangelica,Angelica archangelica,stem,General tonic for rejuvenation
717,Angelica archangelica,Angelica archangelica,,Histamine antagonists
717,Angelica archangelica,Angelica archangelica,,Antifungal agents
717,Angelica archangelica,Angelica archangelica,,Antiprotozoal agents
717,Angelica archangelica,Angelica archangelica,,Central nervous system depressants
717,Angelica archangelica,Angelica archangelica,,Nicotinic antagonists
717,Angelica archangelica,Angelica archangelica,,Psoriasis
717,Angelica archangelica,Angelica archangelica,,Vitiligo
717,Angelica archangelica,Angelica archangelica,seed,Anti-bacterial agents
717,Angelica archangelica,Angelica archangelica,whole plant,Antifungal agents
717,Angelica archangelica,Angelica archangelica,root,Diaphoretic
717,Angelica archangelica,Angelica archangelica,,Anti-bacterial agents
717,Angelica archangelica,Angelica archangelica,root,Parasympatholytics
717,Angelica archangelica,Angelica archangelica,root,General tonic for rejuvenation
717,Angelica archangelica,Angelica archangelica,fruit,Anti-bacterial agents
717,Angelica archangelica,Angelica archangelica,fruit,Antifungal agents
717,Angelica archangelica,Angelica archangelica,fruit,Antiprotozoal agents
717,Angelica archangelica,Angelica archangelica,fruit,Central nervous system depressants
717,Angelica archangelica,Angelica archangelica,fruit,Expectorants
717,Angelica archangelica,Angelica archangelica,fruit,Flatulence
717,Angelica archangelica,Angelica archangelica,fruit,Parasympatholytics
717,Angelica archangelica,Angelica archangelica,fruit,General tonic for rejuvenation
717,Angelica archangelica,Angelica archangelica,root,Anti-bacterial agents
717,Angelica archangelica,Angelica archangelica,root,Antifungal agents
717,Angelica archangelica,Angelica archangelica,root,Antiprotozoal agents
717,Angelica archangelica,Angelica archangelica,root,Central nervous system depressants
717,Angelica archangelica,Angelica archangelica,root,Diuretics
717,Angelica archangelica,Angelica archangelica,root,Expectorants
717,Angelica archangelica,Angelica archangelica,root,Flatulence
717,Angelica archangelica,Angelica archangelica,root,Insecticides
717,Angelica archangelica,Angelica archangelica,fruit,Diaphoretic
717,Angelica archangelica,Angelica archangelica,root,Counterirritant
718,Angelica glauca,Angelica glauca,,Dyspepsia
718,Angelica glauca,Angelica glauca,,Diuretics
718,Angelica glauca,Angelica glauca,,Cough
718,Angelica glauca,Angelica glauca,,Appetite stimulants
718,Angelica glauca,Angelica glauca,,Cardiotonic agents
718,Angelica glauca,Angelica glauca,,Atrophy
718,Angelica glauca,Angelica glauca,,Eczema
718,Angelica glauca,Angelica glauca,whole plant,Rinderpest
718,Angelica glauca,Angelica glauca,,Constipation
718,Angelica glauca,Angelica glauca,,Fever
718,Angelica glauca,Angelica glauca,,Hematologic diseases
718,Angelica glauca,Angelica glauca,,Gout
718,Angelica glauca,Angelica glauca,whole plant,General tonic for rejuvenation
718,Angelica glauca,Angelica glauca,,"Intestinal diseases, parasitic"
718,Angelica glauca,Angelica glauca,,Leprosy
718,Angelica glauca,Angelica glauca,,Menorrhagia
718,Angelica glauca,Angelica glauca,,Menstruation disturbances
718,Angelica glauca,Angelica glauca,,Menstruation-inducing agents
718,Angelica glauca,Angelica glauca,,Oral ulcer
718,Angelica glauca,Angelica glauca,,General tonic for rejuvenation
718,Angelica glauca,Angelica glauca,,Ulcer
718,Angelica glauca,Angelica glauca,,Diaphoretic
718,Angelica glauca,Angelica glauca,,Flatulence
718,Angelica glauca,Angelica glauca,whole plant,Oral ulcer
718,Angelica glauca,Angelica glauca,whole plant,Dysentery
718,Angelica glauca,Angelica glauca,whole plant,Liver diseases
718,Angelica glauca,Angelica glauca,leaf,General tonic for rejuvenation
718,Angelica glauca,Angelica glauca,leaf,Stomach diseases
718,Angelica glauca,Angelica glauca,root,Abdominal pain
718,Angelica glauca,Angelica glauca,root,Appetite stimulants
718,Angelica glauca,Angelica glauca,root,Cardiotonic agents
718,Angelica glauca,Angelica glauca,root,Cardiovascular agents
718,Angelica glauca,Angelica glauca,root,Condiments
718,Angelica glauca,Angelica glauca,root,Constipation
718,Angelica glauca,Angelica glauca,root,Dysentery
718,Angelica glauca,Angelica glauca,root,Dyspepsia
718,Angelica glauca,Angelica glauca,whole plant,Menorrhagia
718,Angelica glauca,Angelica glauca,root,Expectorants
718,Angelica glauca,Angelica glauca,root,Insect repellents
718,Angelica glauca,Angelica glauca,root,Insecticides
718,Angelica glauca,Angelica glauca,root,Postnatal care
718,Angelica glauca,Angelica glauca,root,General tonic for rejuvenation
718,Angelica glauca,Angelica glauca,root,Tooth diseases
718,Angelica glauca,Angelica glauca,root,Vomiting
718,Angelica glauca,Angelica glauca,root,Diaphoretic
718,Angelica glauca,Angelica glauca,whole plant,Atrophy
718,Angelica glauca,Angelica glauca,whole plant,Constipation
718,Angelica glauca,Angelica glauca,whole plant,Dyspepsia
718,Angelica glauca,Angelica glauca,root,Flatulence
718,Angelica glauca,Angelica glauca,root,Stomach diseases
718,Angelica glauca,Angelica glauca,,Dysentery
728,Aniseia martinicensis,Aniseia martinicensis,,Cathartics
728,Aniseia martinicensis,Aniseia martinicensis,,Cholera
728,Aniseia martinicensis,Aniseia martinicensis,,Dysentery
728,Aniseia martinicensis,Aniseia martinicensis,,Dyspepsia
728,Aniseia martinicensis,Aniseia martinicensis,,Vomiting
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Hypersensitivity
731,Anisochilus carnosus,Anisochilus carnosus,whole plant,Antifungal agents
731,Anisochilus carnosus,Anisochilus carnosus,whole plant,Antitubercular agents
731,Anisochilus carnosus,Anisochilus carnosus,whole plant,Histamine antagonists
731,Anisochilus carnosus,Anisochilus carnosus,,Diarrhea
731,Anisochilus carnosus,Anisochilus carnosus,,Diaphoretic
731,Anisochilus carnosus,Anisochilus carnosus,,General tonic for rejuvenation
731,Anisochilus carnosus,Anisochilus carnosus,whole plant,Anti-bacterial agents
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Cough
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Liver diseases
731,Anisochilus carnosus,Anisochilus carnosus,,Expectorants
731,Anisochilus carnosus,Anisochilus carnosus,whole plant,Anesthesia
731,Anisochilus carnosus,Anisochilus carnosus,,Cough
731,Anisochilus carnosus,Anisochilus carnosus,stem,Common cold
731,Anisochilus carnosus,Anisochilus carnosus,stem,Cough
731,Anisochilus carnosus,Anisochilus carnosus,flower,General tonic for rejuvenation
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Anti-bacterial agents
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Common cold
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Pharyngitis
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Antifungal agents
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Urticaria
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Disorder of head
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Cooling effect on body
731,Anisochilus carnosus,Anisochilus carnosus,leaf,Skin diseases
742,Anisomeles heyneana,Anisomeles heyneana,whole plant,Insecticides
743,Anisomeles indica,Anisomeles indica,,Anti-inflammatory agents
743,Anisomeles indica,Anisomeles indica,,Dysentery
743,Anisomeles indica,Anisomeles indica,,Antirheumatic agents
743,Anisomeles indica,Anisomeles indica,,Astringents
743,Anisomeles indica,Anisomeles indica,,Colic
743,Anisomeles indica,Anisomeles indica,,Dyspepsia
743,Anisomeles indica,Anisomeles indica,,Uterine diseases
743,Anisomeles indica,Anisomeles indica,,Flatulence
743,Anisomeles indica,Anisomeles indica,,Gastritis
743,Anisomeles indica,Anisomeles indica,,Pruritus
743,Anisomeles indica,Anisomeles indica,,General tonic for rejuvenation
743,Anisomeles indica,Anisomeles indica,,Rheumatoid arthritis
743,Anisomeles indica,Anisomeles indica,,Anticonvulsants
743,Anisomeles indica,Anisomeles indica,,Fever
743,Anisomeles indica,Anisomeles indica,whole plant,Uterine diseases
743,Anisomeles indica,Anisomeles indica,whole plant,Pruritus
743,Anisomeles indica,Anisomeles indica,leaf,Anti-inflammatory agents
743,Anisomeles indica,Anisomeles indica,leaf,Abdominal pain
743,Anisomeles indica,Anisomeles indica,leaf,Anti-bacterial agents
743,Anisomeles indica,Anisomeles indica,leaf,Arthritis
743,Anisomeles indica,Anisomeles indica,leaf,Common cold
743,Anisomeles indica,Anisomeles indica,leaf,Cough
743,Anisomeles indica,Anisomeles indica,leaf,Fever
743,Anisomeles indica,Anisomeles indica,leaf,Inflammation
743,Anisomeles indica,Anisomeles indica,leaf,Dyspepsia
743,Anisomeles indica,Anisomeles indica,stem,Anti-bacterial agents
743,Anisomeles indica,Anisomeles indica,whole plant,Astringents
743,Anisomeles indica,Anisomeles indica,whole plant,Fever
743,Anisomeles indica,Anisomeles indica,whole plant,Flatulence
743,Anisomeles indica,Anisomeles indica,whole plant,Gastritis
743,Anisomeles indica,Anisomeles indica,whole plant,Hypothermia
743,Anisomeles indica,Anisomeles indica,root,Snake bites
743,Anisomeles indica,Anisomeles indica,whole plant,General tonic for rejuvenation
744,Anisomeles malabarica,Anisomeles malabarica,,Anorexia
744,Anisomeles malabarica,Anisomeles malabarica,,Appetite stimulants
744,Anisomeles malabarica,Anisomeles malabarica,,Antirheumatic agents
744,Anisomeles malabarica,Anisomeles malabarica,,Antipyretics
744,Anisomeles malabarica,Anisomeles malabarica,,Anthelmintics
744,Anisomeles malabarica,Anisomeles malabarica,whole plant,Ulcer
744,Anisomeles malabarica,Anisomeles malabarica,whole plant excluding root,Contraceptive agents
744,Anisomeles malabarica,Anisomeles malabarica,whole plant excluding root,Central nervous system diseases
744,Anisomeles malabarica,Anisomeles malabarica,whole plant excluding root,Apnea
744,Anisomeles malabarica,Anisomeles malabarica,whole plant excluding root,Antineoplastic agents
744,Anisomeles malabarica,Anisomeles malabarica,,Colic
744,Anisomeles malabarica,Anisomeles malabarica,whole plant excluding root,Diuretics
744,Anisomeles malabarica,Anisomeles malabarica,,Dementia
744,Anisomeles malabarica,Anisomeles malabarica,,Hypohidrosis
744,Anisomeles malabarica,Anisomeles malabarica,,Dyspepsia
744,Anisomeles malabarica,Anisomeles malabarica,,Edema
744,Anisomeles malabarica,Anisomeles malabarica,,Epilepsy
744,Anisomeles malabarica,Anisomeles malabarica,,Fever
